Sampling_Date,Ponds,Conductivity,Temperature,pH,Month_Name,Year,Month,Season
1998-08-18,Eastern_Arm,311.0,18.0,8.9,August,1998,8,Summer
1998-08-18,Eastern_Arm,427.0,19.0,8.24,August,1998,8,Summer
1998-08-18,Western_Arm_Spring_Inflow,582.0,17.0,8.32,August,1998,8,Summer
1998-08-18,Western_Arm,509.0,18.0,7.92,August,1998,8,Summer
1998-09-16,Western_Arm,689.0,12.5,8.03,September,1998,9,Autumn
1998-09-16,Eastern_Arm,418.0,13.5,7.94,September,1998,9,Autumn
1998-09-16,Central_Arm,482.0,14.0,8.05,September,1998,9,Autumn
1998-09-16,Central_Arm,371.0,14.0,8.53,September,1998,9,Autumn
1998-09-16,Eastern_Arm,338.0,16.0,8.79,September,1998,9,Autumn
1998-09-16,Eastern_Arm,471.0,15.5,7.73,September,1998,9,Autumn
1998-09-16,Western_Arm_Spring_Inflow,691.0,15.0,7.71,September,1998,9,Autumn
1998-09-16,Western_Arm,520.0,14.5,8.0,September,1998,9,Autumn
1998-11-10,Western_Arm,649.0,10.0,7.95,November,1998,11,Autumn
1998-11-10,Eastern_Arm,387.0,11.0,7.83,November,1998,11,Autumn
1998-11-10,Central_Arm,740.0,10.0,8.01,November,1998,11,Autumn
1998-11-10,Central_Arm,476.0,10.0,7.62,November,1998,11,Autumn
1998-11-10,Eastern_Arm,484.0,10.5,7.96,November,1998,11,Autumn
1998-11-10,Eastern_Arm,516.0,11.0,7.81,November,1998,11,Autumn
1998-11-10,Western_Arm_Spring_Inflow,553.0,10.0,7.9,November,1998,11,Autumn
1998-11-10,Western_Arm,507.0,10.0,8.0,November,1998,11,Autumn
1999-01-12,Western_Arm,593.0,8.0,8.02,January,1999,1,Winter
1999-01-12,Eastern_Arm,391.0,8.0,7.83,January,1999,1,Winter
1999-01-12,Central_Arm,678.0,6.0,7.94,January,1999,1,Winter
1999-01-12,Central_Arm,540.0,6.0,7.98,January,1999,1,Winter
1999-01-12,Eastern_Arm,516.0,6.0,7.92,January,1999,1,Winter
1999-01-12,Eastern_Arm,513.0,7.0,7.88,January,1999,1,Winter
1999-01-12,Western_Arm_Spring_Inflow,664.0,7.0,7.74,January,1999,1,Winter
1999-01-12,Western_Arm,604.0,6.0,7.99,January,1999,1,Winter
1999-03-09,Western_Arm,540.0,8.0,8.11,March,1999,3,Spring
1999-03-09,Eastern_Arm,364.0,7.0,7.9,March,1999,3,Spring
1999-03-09,Central_Arm,544.0,7.0,8.16,March,1999,3,Spring
1999-03-09,Central_Arm,480.0,7.5,8.16,March,1999,3,Spring
1999-03-09,Eastern_Arm,467.0,6.5,8.27,March,1999,3,Spring
1999-03-09,Eastern_Arm,471.0,7.0,7.95,March,1999,3,Spring
1999-03-09,Western_Arm_Spring_Inflow,580.0,8.0,7.81,March,1999,3,Spring
1999-03-09,Western_Arm,513.0,7.0,8.09,March,1999,3,Spring
1999-05-15,Central_Arm,358.0,19.0,8.62,May,1999,5,Spring
1999-05-25,Western_Arm,689.0,10.0,8.11,May,1999,5,Spring
1999-05-25,Eastern_Arm,484.0,12.0,7.98,May,1999,5,Spring
1999-05-25,Central_Arm,556.0,16.0,8.07,May,1999,5,Spring
1999-05-25,Central_Arm,407.0,15.5,8.21,May,1999,5,Spring
1999-05-25,Eastern_Arm,369.0,15.0,8.85,May,1999,5,Spring
1999-05-25,Eastern_Arm,482.0,15.5,8.19,May,1999,5,Spring
1999-05-25,Western_Arm_Spring_Inflow,542.0,13.0,7.95,May,1999,5,Spring
1999-05-25,Western_Arm,447.0,15.0,8.04,May,1999,5,Spring
1999-06-15,Western_Arm,678.0,13.5,8.05,June,1999,6,Summer
1999-06-15,Eastern_Arm,460.0,14.5,7.89,June,1999,6,Summer
1999-06-15,Central_Arm,558.0,17.0,8.02,June,1999,6,Summer
1999-06-15,Central_Arm,358.0,19.0,8.62,June,1999,6,Summer
1999-06-15,Eastern_Arm,307.0,19.0,9.81,June,1999,6,Summer
1999-06-15,Eastern_Arm,389.0,19.0,8.65,June,1999,6,Summer
1999-06-15,Western_Arm_Spring_Inflow,513.0,17.0,7.99,June,1999,6,Summer
1999-06-15,Western_Arm,447.0,18.0,8.13,June,1999,6,Summer
1999-07-13,Western_Arm,682.0,15.0,8.16,July,1999,7,Summer
1999-07-13,Eastern_Arm,482.0,16.5,8.13,July,1999,7,Summer
1999-07-13,Central_Arm,504.0,22.0,8.03,July,1999,7,Summer
1999-07-13,Central_Arm,376.0,22.0,8.21,July,1999,7,Summer
1999-07-13,Eastern_Arm,318.0,22.0,9.59,July,1999,7,Summer
1999-07-13,Eastern_Arm,329.0,22.5,8.99,July,1999,7,Summer
1999-07-13,Western_Arm_Spring_Inflow,671.0,18.0,7.68,July,1999,7,Summer
1999-07-13,Western_Arm,496.0,21.0,8.03,July,1999,7,Summer
1999-08-10,Western_Arm,631.0,16.5,7.92,August,1999,8,Summer
1999-08-10,Eastern_Arm,462.0,16.3,7.97,August,1999,8,Summer
1999-08-10,Central_Arm,480.0,20.1,7.95,August,1999,8,Summer
1999-08-10,Central_Arm,449.0,20.5,7.99,August,1999,8,Summer
1999-08-10,Eastern_Arm,367.0,19.8,8.22,August,1999,8,Summer
1999-08-10,Eastern_Arm,409.0,20.1,7.66,August,1999,8,Summer
1999-08-10,Western_Arm_Spring_Inflow,727.0,16.6,7.64,August,1999,8,Summer
1999-08-10,Western_Arm,573.0,18.9,7.76,August,1999,8,Summer
1999-09-18,Western_Arm,616.0,13.3,7.96,September,1999,9,Autumn
1999-09-18,Eastern_Arm,409.0,13.9,7.74,September,1999,9,Autumn
1999-09-18,Central_Arm,449.0,16.0,7.88,September,1999,9,Autumn
1999-09-18,Central_Arm,456.0,14.7,7.99,September,1999,9,Autumn
1999-09-18,Eastern_Arm,353.0,15.8,8.6,September,1999,9,Autumn
1999-09-18,Eastern_Arm,440.0,17.4,7.89,September,1999,9,Autumn
1999-09-18,Western_Arm_Spring_Inflow,682.0,15.4,8.02,September,1999,9,Autumn
1999-09-18,Western_Arm,533.0,16.0,7.92,September,1999,9,Autumn
1999-11-16,Western_Arm,698.0,9.0,8.03,November,1999,11,Autumn
1999-11-16,Eastern_Arm,413.0,10.0,7.83,November,1999,11,Autumn
1999-11-16,Central_Arm,653.0,9.3,7.9,November,1999,11,Autumn
1999-11-16,Central_Arm,516.0,10.0,7.84,November,1999,11,Autumn
1999-11-16,Eastern_Arm,478.0,9.9,7.95,November,1999,11,Autumn
1999-11-16,Eastern_Arm,507.0,10.4,8.01,November,1999,11,Autumn
1999-11-16,Western_Arm_Spring_Inflow,,10.0,,November,1999,11,Autumn
1999-11-16,Western_Arm,631.0,9.2,7.68,November,1999,11,Autumn
2000-01-11,Western_Arm,651.0,11.7,8.07,January,2000,1,Winter
2000-01-11,Eastern_Arm,409.0,10.8,7.88,January,2000,1,Winter
2000-01-11,Central_Arm,664.0,8.5,8.08,January,2000,1,Winter
2000-01-11,Central_Arm,562.0,8.9,7.99,January,2000,1,Winter
2000-01-11,Eastern_Arm,556.0,9.0,8.07,January,2000,1,Winter
2000-01-11,Eastern_Arm,584.0,8.5,8.03,January,2000,1,Winter
2000-01-11,Western_Arm_Spring_Inflow,693.0,10.0,7.77,January,2000,1,Winter
2000-01-11,Western_Arm,596.0,9.3,8.05,January,2000,1,Winter
2000-03-07,Western_Arm,642.0,,8.02,March,2000,3,Spring
2000-03-07,Eastern_Arm,400.0,,7.84,March,2000,3,Spring
2000-03-07,Central_Arm,631.0,,8.0,March,2000,3,Spring
2000-03-07,Central_Arm,558.0,,8.18,March,2000,3,Spring
2000-03-07,Eastern_Arm,531.0,,8.23,March,2000,3,Spring
2000-03-07,Eastern_Arm,562.0,,8.01,March,2000,3,Spring
2000-03-07,Western_Arm_Spring_Inflow,691.0,,7.77,March,2000,3,Spring
2000-03-07,Western_Arm,598.0,,8.02,March,2000,3,Spring
2000-05-31,Western_Arm,689.0,11.9,8.04,May,2000,5,Spring
2000-05-31,Eastern_Arm,462.0,12.5,7.93,May,2000,5,Spring
2000-05-31,Central_Arm,564.0,18.4,7.87,May,2000,5,Spring
2000-05-31,Central_Arm,,19.7,8.19,May,2000,5,Spring
2000-05-31,Eastern_Arm,400.0,19.2,8.52,May,2000,5,Spring
2000-05-31,Eastern_Arm,464.0,18.7,8.23,May,2000,5,Spring
2000-05-31,Western_Arm_Spring_Inflow,616.0,17.9,7.89,May,2000,5,Spring
2000-05-31,Western_Arm,464.0,17.4,8.1,May,2000,5,Spring
2000-06-20,Western_Arm,689.0,15.0,8.87,June,2000,6,Summer
2000-06-20,Eastern_Arm,444.0,15.3,7.98,June,2000,6,Summer
2000-06-20,Central_Arm,576.0,20.5,7.96,June,2000,6,Summer
2000-06-20,Central_Arm,,21.3,8.17,June,2000,6,Summer
2000-06-20,Eastern_Arm,416.0,20.9,8.0,June,2000,6,Summer
2000-06-20,Eastern_Arm,507.0,21.2,8.01,June,2000,6,Summer
2000-06-20,Western_Arm_Spring_Inflow,493.0,18.4,7.89,June,2000,6,Summer
2000-06-20,Western_Arm,476.0,20.1,8.05,June,2000,6,Summer
2000-07-11,Western_Arm,691.0,14.0,8.0,July,2000,7,Summer
2000-07-11,Eastern_Arm,536.0,13.8,7.83,July,2000,7,Summer
2000-07-11,Central_Arm,422.0,17.6,7.91,July,2000,7,Summer
2000-07-11,Central_Arm,,19.0,8.27,July,2000,7,Summer
2000-07-11,Eastern_Arm,520.0,19.1,8.42,July,2000,7,Summer
2000-07-11,Eastern_Arm,431.0,19.2,8.18,July,2000,7,Summer
2000-07-11,Western_Arm_Spring_Inflow,651.0,18.2,7.46,July,2000,7,Summer
2000-07-11,Western_Arm,453.0,17.9,8.04,July,2000,7,Summer
2000-08-15,Western_Arm,638.0,16.1,7.95,August,2000,8,Summer
2000-08-15,Eastern_Arm,502.0,15.8,8.2,August,2000,8,Summer
2000-08-15,Central_Arm,529.0,19.4,7.46,August,2000,8,Summer
2000-08-15,Central_Arm,,19.7,8.66,August,2000,8,Summer
2000-08-15,Eastern_Arm,373.0,19.8,8.7,August,2000,8,Summer
2000-08-15,Eastern_Arm,516.0,20.6,8.01,August,2000,8,Summer
2000-08-15,Western_Arm_Spring_Inflow,658.0,16.8,7.94,August,2000,8,Summer
2000-08-15,Western_Arm,589.0,19.8,8.06,August,2000,8,Summer
2000-09-19,Western_Arm,589.0,12.2,7.84,September,2000,9,Autumn
2000-09-19,Eastern_Arm,513.0,12.6,7.83,September,2000,9,Autumn
2000-09-19,Central_Arm,502.0,15.5,7.65,September,2000,9,Autumn
2000-09-19,Central_Arm,,18.2,8.82,September,2000,9,Autumn
2000-09-19,Eastern_Arm,347.0,15.8,9.5,September,2000,9,Autumn
2000-09-19,Eastern_Arm,456.0,17.5,8.8,September,2000,9,Autumn
2000-09-19,Western_Arm_Spring_Inflow,680.0,15.9,8.07,September,2000,9,Autumn
2000-09-19,Western_Arm,587.0,12.6,7.65,September,2000,9,Autumn
2000-11-14,Western_Arm,644.0,9.9,7.84,November,2000,11,Autumn
2000-11-14,Eastern_Arm,413.0,10.0,7.61,November,2000,11,Autumn
2000-11-14,Central_Arm,658.0,9.7,7.86,November,2000,11,Autumn
2000-11-14,Central_Arm,,9.7,7.64,November,2000,11,Autumn
2000-11-14,Eastern_Arm,502.0,9.8,7.66,November,2000,11,Autumn
2000-11-14,Eastern_Arm,529.0,10.0,7.74,November,2000,11,Autumn
2000-11-14,Western_Arm_Spring_Inflow,682.0,10.0,7.54,November,2000,11,Autumn
2000-11-14,Western_Arm,564.0,9.1,7.91,November,2000,11,Autumn
2001-01-16,Western_Arm,662.0,6.5,8.0,January,2001,1,Winter
2001-01-16,Eastern_Arm,396.0,5.9,7.84,January,2001,1,Winter
2001-01-16,Central_Arm,676.0,4.3,7.99,January,2001,1,Winter
2001-01-16,Central_Arm,,3.4,8.17,January,2001,1,Winter
2001-01-16,Eastern_Arm,587.0,4.1,8.1,January,2001,1,Winter
2001-01-16,Eastern_Arm,598.0,5.1,8.02,January,2001,1,Winter
2001-01-16,Western_Arm_Spring_Inflow,644.0,4.1,8.11,January,2001,1,Winter
2001-01-16,Western_Arm,642.0,4.0,8.11,January,2001,1,Winter
2001-03-14,Western_Arm,720.0,10.1,7.96,March,2001,3,Spring
2001-03-14,Eastern_Arm,491.0,10.1,7.76,March,2001,3,Spring
2001-03-14,Central_Arm,642.0,10.0,7.96,March,2001,3,Spring
2001-03-14,Central_Arm,,10.0,8.22,March,2001,3,Spring
2001-03-14,Eastern_Arm,580.0,9.9,8.22,March,2001,3,Spring
2001-03-14,Eastern_Arm,607.0,10.5,8.02,March,2001,3,Spring
2001-03-14,Western_Arm_Spring_Inflow,687.0,10.5,7.77,March,2001,3,Spring
2001-03-14,Western_Arm,600.0,10.3,8.12,March,2001,3,Spring
2001-06-04,Western_Arm,748.0,12.1,,June,2001,6,Summer
2001-06-04,Eastern_Arm,598.0,12.8,,June,2001,6,Summer
2001-06-04,Central_Arm,614.0,17.5,,June,2001,6,Summer
2001-06-04,Central_Arm,,19.1,,June,2001,6,Summer
2001-06-04,Eastern_Arm,405.0,18.5,,June,2001,6,Summer
2001-06-04,Eastern_Arm,530.0,18.4,,June,2001,6,Summer
2001-06-04,Western_Arm_Spring_Inflow,507.0,17.3,,June,2001,6,Summer
2001-06-04,Western_Arm,527.0,18.2,,June,2001,6,Summer
2001-06-05,Western_Arm,748.0,12.1,,June,2001,6,Summer
2001-06-05,Eastern_Arm,598.0,12.8,,June,2001,6,Summer
2001-06-05,Central_Arm,614.0,17.5,,June,2001,6,Summer
2001-06-05,Central_Arm,,19.1,,June,2001,6,Summer
2001-06-05,Eastern_Arm,,18.5,,June,2001,6,Summer
2001-06-05,Eastern_Arm,,18.4,,June,2001,6,Summer
2001-06-05,Western_Arm_Spring_Inflow,,17.3,,June,2001,6,Summer
2001-06-05,Western_Arm,,18.2,,June,2001,6,Summer
2001-06-20,Western_Arm,725.0,14.1,8.17,June,2001,6,Summer
2001-06-20,Eastern_Arm,589.0,14.6,7.95,June,2001,6,Summer
2001-06-20,Central_Arm,600.0,20.1,8.11,June,2001,6,Summer
2001-06-20,Central_Arm,,21.5,7.96,June,2001,6,Summer
2001-06-20,Eastern_Arm,380.0,19.1,9.11,June,2001,6,Summer
2001-06-20,Eastern_Arm,527.0,19.3,8.16,June,2001,6,Summer
2001-06-20,Western_Arm_Spring_Inflow,493.0,17.0,7.67,June,2001,6,Summer
2001-06-20,Western_Arm,,18.0,8.03,June,2001,6,Summer
2001-07-10,Western_Arm,746.0,14.8,7.9,July,2001,7,Summer
2001-07-10,Eastern_Arm,593.0,15.0,7.7,July,2001,7,Summer
2001-07-10,Central_Arm,675.0,19.5,7.7,July,2001,7,Summer
2001-07-10,Central_Arm,,20.3,7.8,July,2001,7,Summer
2001-07-10,Eastern_Arm,382.0,20.3,9.1,July,2001,7,Summer
2001-07-10,Eastern_Arm,493.0,20.5,7.9,July,2001,7,Summer
2001-07-10,Western_Arm_Spring_Inflow,677.0,17.2,7.3,July,2001,7,Summer
2001-07-10,Western_Arm,,19.7,7.6,July,2001,7,Summer
2001-08-14,Western_Arm,718.0,15.7,7.94,August,2001,8,Summer
2001-08-14,Eastern_Arm,582.0,15.5,7.79,August,2001,8,Summer
2001-08-14,Central_Arm,527.0,20.6,7.73,August,2001,8,Summer
2001-08-14,Central_Arm,,20.1,8.23,August,2001,8,Summer
2001-08-14,Eastern_Arm,393.0,19.5,9.0,August,2001,8,Summer
2001-08-14,Eastern_Arm,530.0,20.7,7.99,August,2001,8,Summer
2001-08-14,Western_Arm_Spring_Inflow,707.0,16.2,7.4,August,2001,8,Summer
2001-08-14,Western_Arm,589.0,20.1,7.73,August,2001,8,Summer
2001-09-18,Western_Arm,693.0,11.9,7.9,September,2001,9,Autumn
2001-09-18,Eastern_Arm,623.0,12.1,7.8,September,2001,9,Autumn
2001-09-18,Central_Arm,607.0,15.0,7.4,September,2001,9,Autumn
2001-09-18,Central_Arm,,15.1,8.6,September,2001,9,Autumn
2001-09-18,Eastern_Arm,414.0,15.2,8.2,September,2001,9,Autumn
2001-09-18,Eastern_Arm,509.0,15.7,7.9,September,2001,9,Autumn
2001-09-18,Western_Arm_Spring_Inflow,748.0,12.4,7.6,September,2001,9,Autumn
2001-09-18,Western_Arm,584.0,14.4,7.6,September,2001,9,Autumn
2001-11-13,Western_Arm,768.0,9.0,7.8,November,2001,11,Autumn
2001-11-13,Eastern_Arm,520.0,9.8,7.7,November,2001,11,Autumn
2001-11-13,Central_Arm,620.0,9.6,8.0,November,2001,11,Autumn
2001-11-13,Central_Arm,,10.5,7.8,November,2001,11,Autumn
2001-11-13,Eastern_Arm,480.0,9.3,8.0,November,2001,11,Autumn
2001-11-13,Eastern_Arm,548.0,9.5,7.9,November,2001,11,Autumn
2001-11-13,Western_Arm_Spring_Inflow,723.0,10.0,7.7,November,2001,11,Autumn
2001-11-13,Western_Arm,593.0,10.0,8.0,November,2001,11,Autumn
2002-01-15,Western_Arm,759.0,11.0,7.92,January,2002,1,Winter
2002-01-16,Western_Arm,738.0,9.6,7.9,January,2002,1,Winter
2002-01-16,Eastern_Arm,518.0,9.1,7.8,January,2002,1,Winter
2002-01-16,Central_Arm,652.0,9.4,7.9,January,2002,1,Winter
2002-01-16,Central_Arm,,10.2,8.1,January,2002,1,Winter
2002-01-16,Eastern_Arm,586.0,9.0,8.3,January,2002,1,Winter
2002-01-16,Eastern_Arm,627.0,9.2,8.1,January,2002,1,Winter
2002-01-16,Western_Arm_Spring_Inflow,648.0,9.6,7.7,January,2002,1,Winter
2002-01-16,Western_Arm,,8.6,8.1,January,2002,1,Winter
2002-03-14,Western_Arm,752.0,9.9,8.29,March,2002,3,Spring
2002-03-14,Eastern_Arm,534.0,9.7,8.12,March,2002,3,Spring
2002-03-14,Central_Arm,650.0,10.4,8.29,March,2002,3,Spring
2002-03-14,Central_Arm,,10.5,8.36,March,2002,3,Spring
2002-03-14,Eastern_Arm,589.0,9.9,8.36,March,2002,3,Spring
2002-03-14,Eastern_Arm,616.0,10.3,8.31,March,2002,3,Spring
2002-03-14,Western_Arm_Spring_Inflow,711.0,10.9,8.2,March,2002,3,Spring
2002-03-14,Western_Arm,,10.1,8.25,March,2002,3,Spring
2002-06-13,Western_Arm,730.0,13.7,7.97,June,2002,6,Summer
2002-06-13,Eastern_Arm,516.0,13.6,7.83,June,2002,6,Summer
2002-06-13,Central_Arm,530.0,17.6,7.76,June,2002,6,Summer
2002-06-13,Central_Arm,,18.7,7.45,June,2002,6,Summer
2002-06-13,Eastern_Arm,389.0,17.9,7.86,June,2002,6,Summer
2002-06-13,Eastern_Arm,468.0,18.7,7.9,June,2002,6,Summer
2002-06-13,Western_Arm_Spring_Inflow,498.0,17.9,7.83,June,2002,6,Summer
2002-06-13,Western_Arm,,19.1,7.5,June,2002,6,Summer
2002-06-27,Western_Arm,700.0,13.3,8.38,June,2002,6,Summer
2002-06-27,Eastern_Arm,532.0,14.3,8.28,June,2002,6,Summer
2002-06-27,Central_Arm,530.0,19.6,8.4,June,2002,6,Summer
2002-06-27,Central_Arm,,21.1,8.34,June,2002,6,Summer
2002-06-27,Eastern_Arm,539.0,21.0,8.44,June,2002,6,Summer
2002-06-27,Eastern_Arm,468.0,19.0,8.28,June,2002,6,Summer
2002-06-27,Western_Arm_Spring_Inflow,484.0,19.0,8.34,June,2002,6,Summer
2002-06-27,Western_Arm,,19.8,8.34,June,2002,6,Summer
2002-07-09,Western_Arm,732.0,13.8,8.02,July,2002,7,Summer
2002-07-09,Eastern_Arm,541.0,14.4,7.78,July,2002,7,Summer
2002-07-09,Central_Arm,598.0,18.2,8.18,July,2002,7,Summer
2002-07-09,Central_Arm,,19.8,7.98,July,2002,7,Summer
2002-07-09,Eastern_Arm,395.0,18.6,7.77,July,2002,7,Summer
2002-07-09,Eastern_Arm,470.0,19.5,7.7,July,2002,7,Summer
2002-07-09,Western_Arm_Spring_Inflow,495.0,19.9,7.27,July,2002,7,Summer
2002-07-09,Western_Arm,530.0,20.0,8.03,July,2002,7,Summer
2002-07-16,Central_Arm,,23.6,8.28,July,2002,7,Summer
2002-07-16,Central_Arm,,24.6,8.46,July,2002,7,Summer
2002-07-16,Eastern_Arm,,24.8,9.68,July,2002,7,Summer
2002-07-16,Eastern_Arm,,23.9,8.87,July,2002,7,Summer
2002-07-16,Western_Arm,,23.0,8.1,July,2002,7,Summer
2002-07-30,Central_Arm,,20.4,7.6,July,2002,7,Summer
2002-07-30,Central_Arm,,22.0,7.8,July,2002,7,Summer
2002-07-30,Eastern_Arm,,21.4,9.1,July,2002,7,Summer
2002-07-30,Eastern_Arm,,20.7,7.6,July,2002,7,Summer
2002-07-30,Western_Arm,,21.3,7.6,July,2002,7,Summer
2002-08-06,Central_Arm,,,8.2,August,2002,8,Summer
2002-08-06,Central_Arm,,,8.6,August,2002,8,Summer
2002-08-06,Eastern_Arm,,,9.6,August,2002,8,Summer
2002-08-06,Eastern_Arm,,,7.6,August,2002,8,Summer
2002-08-06,Western_Arm,,,7.8,August,2002,8,Summer
2002-08-13,Western_Arm,754.0,16.6,7.97,August,2002,8,Summer
2002-08-13,Eastern_Arm,564.0,16.8,7.83,August,2002,8,Summer
2002-08-13,Central_Arm,557.0,20.6,7.42,August,2002,8,Summer
2002-08-13,Central_Arm,,21.2,7.99,August,2002,8,Summer
2002-08-13,Eastern_Arm,395.0,21.2,8.92,August,2002,8,Summer
2002-08-13,Eastern_Arm,507.0,21.3,7.74,August,2002,8,Summer
2002-08-13,Western_Arm_Spring_Inflow,700.0,19.7,7.35,August,2002,8,Summer
2002-08-13,Western_Arm,545.0,20.9,8.07,August,2002,8,Summer
2002-09-10,Western_Arm,664.0,12.3,7.99,September,2002,9,Autumn
2002-09-10,Eastern_Arm,591.0,13.1,7.66,September,2002,9,Autumn
2002-09-10,Central_Arm,516.0,18.1,8.17,September,2002,9,Autumn
2002-09-10,Central_Arm,,17.8,8.02,September,2002,9,Autumn
2002-09-10,Eastern_Arm,434.0,17.5,7.87,September,2002,9,Autumn
2002-09-10,Eastern_Arm,530.0,17.7,7.15,September,2002,9,Autumn
2002-09-10,Western_Arm_Spring_Inflow,707.0,19.5,8.13,September,2002,9,Autumn
2002-09-10,Western_Arm,620.0,17.4,7.6,September,2002,9,Autumn
2002-11-12,Western_Arm,782.0,12.2,7.8,November,2002,11,Autumn
2002-11-12,Eastern_Arm,468.0,12.3,7.83,November,2002,11,Autumn
2002-11-12,Central_Arm,684.0,12.2,8.17,November,2002,11,Autumn
2002-11-12,Central_Arm,,12.3,7.82,November,2002,11,Autumn
2002-11-12,Eastern_Arm,555.0,12.5,7.55,November,2002,11,Autumn
2002-11-12,Eastern_Arm,614.0,12.5,7.46,November,2002,11,Autumn
2002-11-12,Western_Arm_Spring_Inflow,714.0,12.0,7.76,November,2002,11,Autumn
2002-11-12,Western_Arm,632.0,12.1,7.93,November,2002,11,Autumn
2003-01-15,Western_Arm,759.0,11.0,7.92,January,2003,1,Winter
2003-01-15,Eastern_Arm,525.0,10.4,7.66,January,2003,1,Winter
2003-01-15,Central_Arm,736.0,9.5,7.99,January,2003,1,Winter
2003-01-15,Central_Arm,,8.5,7.97,January,2003,1,Winter
2003-01-15,Eastern_Arm,630.0,8.3,8.21,January,2003,1,Winter
2003-01-15,Eastern_Arm,661.0,10.0,7.97,January,2003,1,Winter
2003-01-15,Western_Arm_Spring_Inflow,716.0,10.7,7.72,January,2003,1,Winter
2003-01-15,Western_Arm,664.0,7.9,8.07,January,2003,1,Winter
2003-03-10,Western_Arm,700.0,11.0,8.01,March,2003,3,Spring
2003-03-10,Eastern_Arm,500.0,10.8,7.83,March,2003,3,Spring
2003-03-10,Central_Arm,661.0,10.8,8.11,March,2003,3,Spring
2003-03-10,Central_Arm,,10.8,7.49,March,2003,3,Spring
2003-03-10,Eastern_Arm,570.0,10.4,7.97,March,2003,3,Spring
2003-03-10,Eastern_Arm,593.0,11.1,7.93,March,2003,3,Spring
2003-03-10,Western_Arm_Spring_Inflow,627.0,11.3,8.03,March,2003,3,Spring
2003-03-10,Western_Arm,595.0,11.1,7.97,March,2003,3,Spring
2003-05-13,Western_Arm,680.0,11.4,7.93,May,2003,5,Spring
2003-05-13,Eastern_Arm,521.0,12.1,7.69,May,2003,5,Spring
2003-05-13,Central_Arm,525.0,15.7,7.96,May,2003,5,Spring
2003-05-13,Central_Arm,,17.6,7.73,May,2003,5,Spring
2003-05-13,Eastern_Arm,439.0,17.6,7.5,May,2003,5,Spring
2003-05-13,Eastern_Arm,442.0,17.8,7.49,May,2003,5,Spring
2003-05-13,Western_Arm_Spring_Inflow,580.0,17.5,7.85,May,2003,5,Spring
2003-05-13,Western_Arm,430.0,16.9,7.85,May,2003,5,Spring
2003-06-17,Western_Arm,681.0,16.0,7.56,June,2003,6,Summer
2003-06-17,Eastern_Arm,517.0,16.0,7.77,June,2003,6,Summer
2003-06-17,Central_Arm,484.0,21.5,7.39,June,2003,6,Summer
2003-06-17,Central_Arm,,22.5,7.42,June,2003,6,Summer
2003-06-17,Eastern_Arm,416.0,22.0,7.49,June,2003,6,Summer
2003-06-17,Eastern_Arm,449.0,21.0,7.56,June,2003,6,Summer
2003-06-17,Western_Arm_Spring_Inflow,468.0,20.5,7.58,June,2003,6,Summer
2003-06-17,Western_Arm,467.0,21.0,7.53,June,2003,6,Summer
2003-07-15,Western_Arm,678.0,16.0,7.73,July,2003,7,Summer
2003-07-15,Eastern_Arm,537.0,17.0,7.98,July,2003,7,Summer
2003-07-15,Central_Arm,552.0,22.0,7.66,July,2003,7,Summer
2003-07-15,Central_Arm,,23.5,8.24,July,2003,7,Summer
2003-07-15,Eastern_Arm,412.0,23.0,8.78,July,2003,7,Summer
2003-07-15,Eastern_Arm,463.0,24.0,8.18,July,2003,7,Summer
2003-07-15,Western_Arm_Spring_Inflow,501.0,22.0,7.95,July,2003,7,Summer
2003-07-15,Western_Arm,456.0,23.0,8.12,July,2003,7,Summer
2003-08-20,Western_Arm,695.0,14.9,8.55,August,2003,8,Summer
2003-08-20,Eastern_Arm,530.0,16.0,8.54,August,2003,8,Summer
2003-08-20,Central_Arm,534.0,20.9,8.37,August,2003,8,Summer
2003-08-20,Central_Arm,,20.7,8.56,August,2003,8,Summer
2003-08-20,Eastern_Arm,440.0,21.2,8.89,August,2003,8,Summer
2003-08-20,Eastern_Arm,438.0,21.2,8.4,August,2003,8,Summer
2003-08-20,Western_Arm_Spring_Inflow,658.0,17.1,8.44,August,2003,8,Summer
2003-08-20,Western_Arm,528.0,20.9,8.54,August,2003,8,Summer
2003-09-16,Western_Arm,680.0,13.2,7.93,September,2003,9,Autumn
2003-09-16,Eastern_Arm,570.0,13.8,7.9,September,2003,9,Autumn
2003-09-16,Central_Arm,509.0,17.8,7.46,September,2003,9,Autumn
2003-09-16,Central_Arm,,18.0,8.32,September,2003,9,Autumn
2003-09-16,Eastern_Arm,391.0,18.0,9.11,September,2003,9,Autumn
2003-09-16,Eastern_Arm,450.0,18.8,7.48,September,2003,9,Autumn
2003-09-16,Western_Arm_Spring_Inflow,705.0,16.0,8.0,September,2003,9,Autumn
2003-09-16,Western_Arm,573.0,17.0,7.75,September,2003,9,Autumn
2003-11-12,Western_Arm,562.0,10.7,7.55,November,2003,11,Autumn
2003-11-12,Eastern_Arm,520.0,10.7,7.55,November,2003,11,Autumn
2003-11-12,Central_Arm,538.0,11.0,7.53,November,2003,11,Autumn
2003-11-12,Central_Arm,,11.6,8.04,November,2003,11,Autumn
2003-11-12,Eastern_Arm,419.0,11.9,7.73,November,2003,11,Autumn
2003-11-12,Eastern_Arm,498.0,10.8,7.42,November,2003,11,Autumn
